,structure,phfreq,phdos
1337,"{'numbers': [22, 28, 50], 'positions': [[0.0, 5.0872046950649406, 0.0], [0.0, 2.5436023475324703, 4.440892098500626e-16], [0.0, 0.0, 0.0]], 'cell': [[1.1990656457214877, 3.3914697967099605, 2.0768426200000003], [1.1990656457214877, 3.3914697967099605, -2.0768426199999994], [-2.398131291442975, 3.3914697967099605, -0.0]], 'pbc': [True, True, True]}","[0.0, 20.0, 40.0, 60.0, 80.0, 100.0, 120.0, 140.0, 160.0, 180.0, 200.0, 220.0, 240.0, 260.0, 280.0, 300.0, 320.0, 340.0, 360.0, 380.0, 400.0, 420.0, 440.0, 460.0, 480.0, 500.0, 520.0, 540.0, 560.0, 580.0, 600.0, 620.0, 640.0, 660.0, 680.0, 700.0, 720.0, 740.0, 760.0, 780.0, 800.0, 820.0, 840.0, 860.0, 880.0, 900.0, 920.0, 940.0, 960.0, 980.0, 1000.0]","[0.0, 0.010862102505859497, 0.02281396347910305, 0.034045768663024376, 0.23362107957585146, 0.4532547096838421, 0.5678903315118994, 0.39634499206820195, 0.03515484061670863, 0.12523554890473482, 0.4704400120492873, 0.8401984060637465, 1.0, 0.7849624323861301, 0.4835821466006586, 0.050711900523634786, 0.0, 0.006528371858076283, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1338,"{'numbers': [3, 3, 5, 5, 6, 6], 'positions': [[0.0, 0.0, 0.0], [0.0, 0.0, -3.47517588], [-1.370848515, -0.7914597591534489, -1.7375879399999996], [-1.3708485149999998, 0.7914597591534488, -5.21276382], [-1.370848515, -0.7914597591534489, -5.21276382], [-1.3708485149999998, 0.7914597591534488, -1.7375879399999994]], 'cell': [[-1.3708485150000007, -2.374379277460347, -3.357610492021305e-16], [-1.3708485149999994, 2.374379277460347, 1.6788052460106526e-16], [0.0, 0.0, -6.95035176]], 'pbc': [True, True, True]}","[0.0, 20.0, 40.0, 60.0, 80.0, 100.0, 120.0, 140.0, 160.0, 180.0, 200.0, 220.0, 240.0, 260.0, 280.0, 300.0, 320.0, 340.0, 360.0, 380.0, 400.0, 420.0, 440.0, 460.0, 480.0, 500.0, 520.0, 540.0, 560.0, 580.0, 600.0, 620.0, 640.0, 660.0, 680.0, 700.0, 720.0, 740.0, 760.0, 780.0, 800.0, 820.0, 840.0, 860.0, 880.0, 900.0, 920.0, 940.0, 960.0, 980.0, 1000.0]","[1.5595034560056926e-05, 0.0006100633374911236, 0.002412714429917124, 0.005546505371809708, 0.010031118201602768, 0.015853366388809874, 0.02336278365351474, 0.03279176944419891, 0.044778739880072145, 0.05915124152980494, 0.07495650029402386, 0.09260375487338243, 0.11354628099544752, 0.16056824363295324, 0.2049466163403128, 0.2514373151858929, 0.45195205271104866, 0.7879554380516707, 1.0, 0.9377112079625882, 0.7031207558049187, 0.7179759101107976, 0.5825254348785891, 0.3719010638464267, 0.12999417187608348, 0.14794563318237158, 0.16588367205351748, 0.14449843176509652, 0.11139142292605546, 0.10338573014492401, 0.09736512542673059, 0.07925074945640578, 0.09915589765439974, 0.19236392473297803, 0.2920335217497486, 0.3224624100703172, 0.2685810810164988, 0.24091893247496632, 0.25525712772361236, 0.2788259988308881, 0.23807488862293905, 0.14832096221348262, 0.07152024473676015, 0.06829977410734975, 0.09009775281789878, 0.09817984626596617, 0.09761416830891627, 0.0943634017671471, 0.09346367750757187, 0.09068813157040521, 0.057889072805288995]"
1339,"{'numbers': [37, 37, 3, 3, 34, 34], 'positions': [[-1.3955026227412957e-16, 2.279028735, 2.51777393530104], [2.279028735, 0.0, 4.91595405469896], [0.0, 0.0, 0.0], [2.279028735, 2.279028735, 2.7910052454825914e-16], [2.279028735, 0.0, 1.3480991372585103], [-1.3955026227412957e-16, 2.279028735, 6.085628852741491]], 'cell': [[4.55805747, 0.0, 2.7910052454825914e-16], [-2.7910052454825914e-16, 4.55805747, 2.7910052454825914e-16], [0.0, 0.0, 7.43372799]], 'pbc': [True, True, True]}","[0.0, 20.0, 40.0, 60.0, 80.0, 100.0, 120.0, 140.0, 160.0, 180.0, 200.0, 220.0, 240.0, 260.0, 280.0, 300.0, 320.0, 340.0, 360.0, 380.0, 400.0, 420.0, 440.0, 460.0, 480.0, 500.0, 520.0, 540.0, 560.0, 580.0, 600.0, 620.0, 640.0, 660.0, 680.0, 700.0, 720.0, 740.0, 760.0, 780.0, 800.0, 820.0, 840.0, 860.0, 880.0, 900.0, 920.0, 940.0, 960.0, 980.0, 1000.0]","[0.06684552218934338, 0.0, 0.3345569564432901, 0.7636174806390758, 1.0, 0.9789156240690241, 0.6598131738282386, 0.2688430386398381, 0.026750211368574923, 0.0, 0.0, 0.0, 0.08146091290971541, 0.2456819233672516, 0.4894284157860118, 0.4614051444189484, 0.4010116336544152, 0.18632200860345471, 0.16012781939290796, 0.036964963183434126, 0.0, 0.012206654850141118, 0.005628701238647629, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1340,"{'numbers': [56, 56, 12, 5, 5, 8, 8, 8, 8, 8, 8], 'positions': [[5.213148308391915, 3.455297750918734, -7.732155181230847], [1.4997916108850131, 0.9940685116507487, -3.0836188540323546], [0.0, 0.0, 0.0], [2.7589847421232214, 1.8286672870847442, -6.6791609662058], [3.9539551771537074, 2.620698975484738, -4.136613069057402], [2.7908742584118684, 3.293096103816763, -3.7829967272404135], [4.968428083634675, 3.293096103816763, -4.8064238354365685], [4.120151092003083, 1.2875620584286196, -3.7829967272404135], [2.592788827273845, 3.1618042041408634, -7.032777308022789], [1.7445118356422533, 1.156270158752719, -6.009350199826633], [3.9220656608650595, 1.156270158752719, -7.032777308022789]], 'cell': [[1.8819401428556035, 4.449366262569482, -2.270518447631601], [4.830999776421325, -0.0, -2.270518447631601], [-0.0, -0.0, -6.27473714]], 'pbc': [True, True, True]}","[0.0, 20.0, 40.0, 60.0, 80.0, 100.0, 120.0, 140.0, 160.0, 180.0, 200.0, 220.0, 240.0, 260.0, 280.0, 300.0, 320.0, 340.0, 360.0, 380.0, 400.0, 420.0, 440.0, 460.0, 480.0, 500.0, 520.0, 540.0, 560.0, 580.0, 600.0, 620.0, 640.0, 660.0, 680.0, 700.0, 720.0, 740.0, 760.0, 780.0, 800.0, 820.0, 840.0, 860.0, 880.0, 900.0, 920.0, 940.0, 960.0, 980.0, 1000.0]","[0.15270791981670429, 0.0, 0.19829128865460807, 0.5887530533739908, 0.8400053710736214, 0.8261909168191923, 0.5804920711814502, 0.6352638529707394, 0.6687448048985993, 0.6293946615693659, 0.6533871823710236, 0.7852527560913857, 0.8099156493103823, 0.8771167334856599, 0.8889417395886589, 1.0, 0.8967179735938999, 0.5277047625668921, 0.24706580534309594, 0.08505941337546986, 0.06094058640221961, 0.024097528764580576, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18341431236158962, 0.7799716314547995, 0.9099130229523812, 0.5148422305851398, 0.0, 0.0, 0.0, 0.0, 0.08509927814816771, 0.3450478229387348, 0.4370803603838367, 0.2664554131241038, 0.08783193777930869, 0.0, 0.0, 0.0, 0.0, 0.2682774837950265, 0.47717622338606597, 0.4233846637139743, 0.10713741274206952, 0.0, 0.0, 0.0]"
1341,"{'numbers': [55, 55, 78, 9, 9, 9, 9, 9, 9], 'positions': [[4.440892098500626e-16, 11.677568372872322, 1.3322676295501878e-15], [3.3306690738754696e-16, 3.892522790957442, 1.1102230246251565e-16], [0.0, 0.0, 0.0], [-1.0409687466649564, 9.257197701454984, 1.8030107583149997], [2.081937493329913, 9.257197701454983, 8.881784197001252e-16], [-2.081937493329913, 6.3128934623747766, 9.992007221626409e-16], [1.0409687466649564, 6.312893462374777, -1.8030107583150001], [1.0409687466649564, 6.312893462374777, 1.8030107583149997], [-1.0409687466649564, 9.257197701454984, -1.8030107583150001]], 'cell': [[1.8349528409394618, 5.1900303879432546, 3.178231550000001], [1.8349528409394618, 5.1900303879432546, -3.178231549999999], [-3.669905681878923, 5.1900303879432546, -0.0]], 'pbc': [True, True, True]}","[0.0, 20.0, 40.0, 60.0, 80.0, 100.0, 120.0, 140.0, 160.0, 180.0, 200.0, 220.0, 240.0, 260.0, 280.0, 300.0, 320.0, 340.0, 360.0, 380.0, 400.0, 420.0, 440.0, 460.0, 480.0, 500.0, 520.0, 540.0, 560.0, 580.0, 600.0, 620.0, 640.0, 660.0, 680.0, 700.0, 720.0, 740.0, 760.0, 780.0, 800.0, 820.0, 840.0, 860.0, 880.0, 900.0, 920.0, 940.0, 960.0, 980.0, 1000.0]","[0.04571576757275852, 0.15922658355093167, 0.7095920302295642, 1.0, 0.7150875238413039, 0.20486399813052603, 0.0, 0.0, 0.16907668857206462, 0.2552356434143962, 0.3496606196728139, 0.293794926392438, 0.4747712961868456, 0.4644588773539389, 0.13286879738180957, 0.013744658453981146, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.28753298110576514, 0.5684064824894207, 0.5291084805666154, 0.1638345411173434, 0.0, 0.0, 0.0, 3.2860206156715675e-19, 4.858218331951333e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1342,"{'numbers': [19, 19, 19, 19, 19, 19, 34, 34, 34, 34, 34, 34], 'positions': [[-3.088540891001279, 0.0, -1.8911858581002167e-16], [-2.9031031994993595, 5.028322241148658, -5.82191071], [-7.35047684449936, 2.674754872234134, -1.6640901827611159e-16], [-6.05887059051846, 0.0, -2.9109553550000005], [-1.4179383497407696, 2.455941263751382, -2.910955355], [-5.865311994740768, 5.247135849631409, -2.9109553549999996], [0.0, 0.0, -1.20898962186002], [0.0, 0.0, -4.61292108813998], [-4.447373644999999, 2.5676923711275976, -1.6958643707158996], [-4.447373644999999, 2.5676923711275976, -4.1260463392841], [-4.447373645000001, -2.567692371127598, -4.126046339284101], [-4.447373645000001, -2.567692371127598, -1.6958643707159]], 'cell': [[0.0, 0.0, -5.82191071], [-4.447373645000002, -7.703077113382792, -1.0892923797923095e-15], [-4.447373644999998, 7.703077113382792, 5.446461898961547e-16]], 'pbc': [True, True, True]}","[0.0, 20.0, 40.0, 60.0, 80.0, 100.0, 120.0, 140.0, 160.0, 180.0, 200.0, 220.0, 240.0, 260.0, 280.0, 300.0, 320.0, 340.0, 360.0, 380.0, 400.0, 420.0, 440.0, 460.0, 480.0, 500.0, 520.0, 540.0, 560.0, 580.0, 600.0, 620.0, 640.0, 660.0, 680.0, 700.0, 720.0, 740.0, 760.0, 780.0, 800.0, 820.0, 840.0, 860.0, 880.0, 900.0, 920.0, 940.0, 960.0, 980.0, 1000.0]","[0.0, 0.31797803111042156, 0.7099049974056549, 0.8785037818137577, 0.8488052788231961, 0.8007225050837705, 1.0, 0.7317106692442803, 0.2886511380013134, 0.0, 0.0, 0.06897453106789307, 0.19555001831122648, 0.20612479709935919, 0.060062306146716815, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1343,"{'numbers': [29, 29, 29, 29, 15, 15, 15, 15, 15, 15, 15, 15], 'positions': [[0.1634868679103999, 0.7688904007938857, 0.9301414366943104], [2.5419620179103997, -0.7688904007938859, 2.78381977830569], [4.5934634320896, -0.768890400793885, 6.49778099330569], [2.214988282089599, 0.7688904007938859, 4.64410265169431], [1.8115037576435995, -3.1463378820923404, 5.52094423706342], [4.1899789076436, -2.1406030992177274, 3.401006004955323], [2.9454465423564, 3.146337882092341, 1.9069781929365819], [0.5669713923563998, 2.1406030992177265, 4.026916425044677], [3.6948469787177993, 1.2801164459226442, 2.7908797229739966], [1.3163718287178, 4.006824535387423, 3.1430148950072625], [1.0621033212822, -1.2801164459226442, 4.637042707026004], [3.4405784712822003, -4.006824535387423, 4.284907534992738]], 'cell': [[4.7569503, -0.0, 2.9127919792990205e-16], [-3.23731767502117e-16, 5.286940981310067, 2.2199334029812583], [3.23731767502117e-16, -5.286940981310067, 5.2079890270187414]], 'pbc': [True, True, True]}","[0.0, 20.0, 40.0, 60.0, 80.0, 100.0, 120.0, 140.0, 160.0, 180.0, 200.0, 220.0, 240.0, 260.0, 280.0, 300.0, 320.0, 340.0, 360.0, 380.0, 400.0, 420.0, 440.0, 460.0, 480.0, 500.0, 520.0, 540.0, 560.0, 580.0, 600.0, 620.0, 640.0, 660.0, 680.0, 700.0, 720.0, 740.0, 760.0, 780.0, 800.0, 820.0, 840.0, 860.0, 880.0, 900.0, 920.0, 940.0, 960.0, 980.0, 1000.0]","[0.007098158408023431, 0.0, 0.044319579829742835, 0.16036123013278572, 0.5975408152935299, 1.0, 0.9110939941232752, 0.5788310407427628, 0.43564905896693606, 0.53003127046389, 0.5914964657754133, 0.4289224803372778, 0.16487029231460348, 0.172591184560131, 0.7503409218071415, 0.9871058772800251, 0.6292525673218361, 0.060424633782623076, 0.0, 0.0, 0.258764120315782, 0.6509901007678663, 0.8536225243917192, 0.7330365438033737, 0.4862007861824617, 0.1622405964765632, 0.034603492301076476, 0.0, 0.0001474615345351152, 0.0009584925116044735, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1344,"{'numbers': [51, 51, 51, 51, 77, 77, 77, 77, 16, 16, 16, 16], 'positions': [[0.8057277279812498, 3.7278575067734, 5.30023667058024], [5.217279022018751, 0.7126209967734, 0.7323293894197603], [0.80572772798125, 0.7126209967734, 3.7486124194197594], [5.217279022018751, 3.7278575067734, 2.2839536405802403], [1.6240616090902502, 0.008599454526519999, 0.0809630690912601], [4.398945140909751, 3.02383596452652, 5.95160299090874], [1.62406160909025, 3.02383596452652, 2.9353199609087404], [4.398945140909751, 0.008599454526519999, 3.0972460990912603], [3.7659211084780004, 2.2807550485291, 3.7304061350506803], [2.257085641522, 5.2959915585291, 2.3021599249493203], [3.765921108478, 5.2959915585291, 5.318442954949321], [2.2570856415220004, 2.2807550485291, 0.7141231050506803]], 'cell': [[6.02300675, 0.0, 3.6880279688152017e-16], [-3.692599740643736e-16, 6.03047302, 3.692599740643736e-16], [0.0, 0.0, 6.03256606]], 'pbc': [True, True, True]}","[0.0, 20.0, 40.0, 60.0, 80.0, 100.0, 120.0, 140.0, 160.0, 180.0, 200.0, 220.0, 240.0, 260.0, 280.0, 300.0, 320.0, 340.0, 360.0, 380.0, 400.0, 420.0, 440.0, 460.0, 480.0, 500.0, 520.0, 540.0, 560.0, 580.0, 600.0, 620.0, 640.0, 660.0, 680.0, 700.0, 720.0, 740.0, 760.0, 780.0, 800.0, 820.0, 840.0, 860.0, 880.0, 900.0, 920.0, 940.0, 960.0, 980.0, 1000.0]","[0.0, 0.020045951301576163, 0.04774880852626813, 0.13411678765532298, 0.3602852088375387, 0.6816165776337425, 0.8487214522844723, 1.0, 0.6280073248630627, 0.5662568098027824, 0.6764983289718045, 0.775691284750883, 0.40995703026073005, 0.010770632764082307, 0.08999249797249793, 0.5237787304769463, 0.8324234732887593, 0.9246750128336586, 0.5616606680289173, 0.22580462584878153, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1345,"{'numbers': [19, 19, 19, 51, 51, 79, 79, 79], 'positions': [[4.002571066936892, 2.5739460927441082, -6.346167687626329], [7.362337225665853, 4.734521590885699, -6.226691560131127], [0.642804908207931, 0.4133705946025183, -6.465643815121533], [1.9234355262165233, 1.236909794868181, -3.3617695069558318], [6.08170660765726, 3.910982390620035, -9.330565868296823], [6.831474446229476, 2.5739460927441082, -3.501540258939493], [4.002571066936892, 2.5739460927441082, -2.3343601726263286], [2.8289033792925835, 0.0, -1.1671800863131643]], 'cell': [[2.3473353752886172, 5.1478921854882165, -2.3343601726263286], [5.657806758585167, -0.0, -2.3343601726263286], [-0.0, -0.0, -8.02361503]], 'pbc': [True, True, True]}","[0.0, 20.0, 40.0, 60.0, 80.0, 100.0, 120.0, 140.0, 160.0, 180.0, 200.0, 220.0, 240.0, 260.0, 280.0, 300.0, 320.0, 340.0, 360.0, 380.0, 400.0, 420.0, 440.0, 460.0, 480.0, 500.0, 520.0, 540.0, 560.0, 580.0, 600.0, 620.0, 640.0, 660.0, 680.0, 700.0, 720.0, 740.0, 760.0, 780.0, 800.0, 820.0, 840.0, 860.0, 880.0, 900.0, 920.0, 940.0, 960.0, 980.0, 1000.0]","[0.0, 0.7190855373085625, 1.0, 0.8324882572875821, 0.5501269392666159, 0.5850558017041049, 0.7566739175551194, 0.5943229181036475, 0.3795662481440989, 0.1816190278931482, 0.11826685707243385, 0.02798378156313282, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1346,"{'numbers': [37, 37, 37, 51, 51, 79, 79, 79], 'positions': [[4.1337364321038965, 2.6731635903267708, -6.563948456916669], [7.598419355198913, 4.913670307231974, -6.546544883473183], [0.6690535090088798, 0.4326568734215685, -6.581352030360158], [2.027076869156516, 1.3108499224429, -3.3758970395384154], [6.240395995051276, 4.035477258210642, -9.751999874294924], [2.931195646938949, 0.0, -1.2418306209583343], [1.2025407851649477, 2.6731635903267708, -1.241830620958334], [4.1337364321038965, 2.6731635903267708, -2.4836612419166686]], 'cell': [[2.4050815703298953, 5.346327180653542, -2.4836612419166686], [5.862391293877898, -0.0, -2.4836612419166686], [-0.0, -0.0, -8.16057443]], 'pbc': [True, True, True]}","[0.0, 20.0, 40.0, 60.0, 80.0, 100.0, 120.0, 140.0, 160.0, 180.0, 200.0, 220.0, 240.0, 260.0, 280.0, 300.0, 320.0, 340.0, 360.0, 380.0, 400.0, 420.0, 440.0, 460.0, 480.0, 500.0, 520.0, 540.0, 560.0, 580.0, 600.0, 620.0, 640.0, 660.0, 680.0, 700.0, 720.0, 740.0, 760.0, 780.0, 800.0, 820.0, 840.0, 860.0, 880.0, 900.0, 920.0, 940.0, 960.0, 980.0, 1000.0]","[0.0, 0.7666292194143606, 1.0, 0.8811384157232264, 0.5281689492897353, 0.3359549899614526, 0.19410209540986206, 0.2479739956762253, 0.27415957800369833, 0.20700160835088774, 0.0872518406698981, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1347,"{'numbers': [73, 29, 29, 29, 52, 52, 52, 52], 'positions': [[0.0, 0.0, 0.0], [-1.7942168023069733e-16, 2.930178405, 1.7942168023069733e-16], [2.930178405, 0.0, 1.7942168023069733e-16], [0.0, 0.0, 2.930178405], [1.5311002616078397, 4.329256548392159, 4.329256548392159], [1.53110026160784, 1.53110026160784, 1.5311002616078402], [4.329256548392159, 1.53110026160784, 4.329256548392159], [4.329256548392159, 4.329256548392159, 1.5311002616078404]], 'cell': [[5.86035681, 0.0, 3.5884336046139465e-16], [-3.5884336046139465e-16, 5.86035681, 3.5884336046139465e-16], [0.0, 0.0, 5.86035681]], 'pbc': [True, True, True]}","[0.0, 20.0, 40.0, 60.0, 80.0, 100.0, 120.0, 140.0, 160.0, 180.0, 200.0, 220.0, 240.0, 260.0, 280.0, 300.0, 320.0, 340.0, 360.0, 380.0, 400.0, 420.0, 440.0, 460.0, 480.0, 500.0, 520.0, 540.0, 560.0, 580.0, 600.0, 620.0, 640.0, 660.0, 680.0, 700.0, 720.0, 740.0, 760.0, 780.0, 800.0, 820.0, 840.0, 860.0, 880.0, 900.0, 920.0, 940.0, 960.0, 980.0, 1000.0]","[0.0, 0.21125736354204855, 0.5374495678756658, 0.7566068149352266, 0.6923313840176885, 0.5135929946570496, 0.5174100590026854, 0.6050693740434504, 1.0, 0.8842519010501664, 0.7361815078573631, 0.26732183342233096, 0.3780020299568604, 0.1496715623298683, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1348,"{'numbers': [38, 38, 30, 7, 7], 'positions': [[2.520234569043348, -1.2486843562994203, -1.849502759114341], [1.148876384587496, 1.2486843562994219, -3.9850748588368274], [0.0, 0.0, 0.0], [3.1867076823231786, -0.5243117766110466, -4.16127910289895], [0.4824032713076646, 0.5243117766110469, -1.6732985150522153]], 'cell': [[3.6691109536308435, -0.0, 1.057785632048832], [0.3049541050122403, -3.6564160299246615, -1.057785632048832], [-0.3049541050122403, 3.6564160299246615, -5.834577617951168]], 'pbc': [True, True, True]}","[0.0, 20.0, 40.0, 60.0, 80.0, 100.0, 120.0, 140.0, 160.0, 180.0, 200.0, 220.0, 240.0, 260.0, 280.0, 300.0, 320.0, 340.0, 360.0, 380.0, 400.0, 420.0, 440.0, 460.0, 480.0, 500.0, 520.0, 540.0, 560.0, 580.0, 600.0, 620.0, 640.0, 660.0, 680.0, 700.0, 720.0, 740.0, 760.0, 780.0, 800.0, 820.0, 840.0, 860.0, 880.0, 900.0, 920.0, 940.0, 960.0, 980.0, 1000.0]","[0.0, 0.030790828240484725, 0.050209526430986036, 0.14083369202745885, 0.41210784469312783, 0.7614594119559307, 1.0, 0.8736234760967744, 0.700246882449303, 0.4613333136514738, 0.33251247522880867, 0.14625225399611433, 0.16074112075607416, 0.2504627214356982, 0.3167045862545823, 0.3229825138807701, 0.2711110915374284, 0.2163037857028921, 0.16629197864504547, 0.0783527286986216, 0.013646484874871549, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.039966679783018086, 0.22249829415721067, 0.34293277554197316, 0.28573616402231633, 0.11246206697802423, 0.02776780074810529, 0.018018879785445998, 0.005123351932966273, 0.0, 0.0, 0.0, 0.0, 0.0, 4.357215828538549e-90, 2.35177905155724e-89, 0.0, 0.0, 0.0, 0.0, 0.0]"
1349,"{'numbers': [56, 56, 30, 7, 7], 'positions': [[1.235922437292884, 1.358496604269521, -4.0251397475112025], [2.718346832649567, -1.3584966042695212, -1.8068916233977554], [0.0, 0.0, 0.0], [0.5076182279055751, 0.5579619060768108, -1.6532059327115625], [3.4466510420368754, -0.5579619060768115, -4.178825438197396]], 'cell': [[3.954269269942451, -0.0, 1.2141615990910424], [0.37280930659130307, -3.936655773639615, -1.2141615990910424], [-0.37280930659130307, 3.936655773639615, -5.8320313709089575]], 'pbc': [True, True, True]}","[0.0, 20.0, 40.0, 60.0, 80.0, 100.0, 120.0, 140.0, 160.0, 180.0, 200.0, 220.0, 240.0, 260.0, 280.0, 300.0, 320.0, 340.0, 360.0, 380.0, 400.0, 420.0, 440.0, 460.0, 480.0, 500.0, 520.0, 540.0, 560.0, 580.0, 600.0, 620.0, 640.0, 660.0, 680.0, 700.0, 720.0, 740.0, 760.0, 780.0, 800.0, 820.0, 840.0, 860.0, 880.0, 900.0, 920.0, 940.0, 960.0, 980.0, 1000.0]","[0.0816906456537669, 0.0, 0.2638920421551827, 0.5819228105492649, 0.9380374555467362, 1.0, 0.8124467194227656, 0.6437313173114203, 0.39395888951624547, 0.23669309528515448, 0.06125656401346742, 0.19479799334388112, 0.334655390898954, 0.32162986598121035, 0.19803724455729155, 0.14229405029872938, 0.11602511571483566, 0.04701964893623546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06977259218803236, 0.2797115101493556, 0.3592326752043292, 0.2461134734047311, 0.05180432355320637, 0.009904606775307164, 0.004203676051839521, 0.0, 0.0, 0.0, 0.0, 0.0, 3.54527976886798e-76, 5.2200092534381733e-76, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1350,"{'numbers': [19, 19, 40, 40, 29, 29, 16, 16, 16, 16, 16, 16], 'positions': [[-3.9133864282262043, -0.8808013109388788, -2.4188049775000002], [-3.3225702817737957, 0.8808013109388785, -7.256414932499999], [-6.760831919351535, 1.7922719799995095, 0.0], [-6.760831919351535, 1.7922719799995095, -4.837609955], [-0.4357761821937224, 0.11552268274284772, -2.4188049775], [-6.800180527806279, -0.11552268274284838, -7.256414932499999], [-5.875866064436096, 1.5576707469054933, -2.4188049775], [-1.3600906455639037, -1.5576707469054938, -7.256414932499999], [-5.589423704361128, -0.4364899180090802, -5.371149956936949], [-5.589423704361128, -0.4364899180090802, -9.141679908063049], [-1.6465330056388727, 0.4364899180090799, -0.53354000193695], [-1.6465330056388727, 0.4364899180090799, -4.30406995306305]], 'cell': [[-0.9502495812969309, -3.584543959999019, -8.861491223670313e-16], [-6.285707128703069, 3.584543959999019, 4.4307456118351563e-16], [0.0, 0.0, -9.67521991]], 'pbc': [True, True, True]}","[0.0, 20.0, 40.0, 60.0, 80.0, 100.0, 120.0, 140.0, 160.0, 180.0, 200.0, 220.0, 240.0, 260.0, 280.0, 300.0, 320.0, 340.0, 360.0, 380.0, 400.0, 420.0, 440.0, 460.0, 480.0, 500.0, 520.0, 540.0, 560.0, 580.0, 600.0, 620.0, 640.0, 660.0, 680.0, 700.0, 720.0, 740.0, 760.0, 780.0, 800.0, 820.0, 840.0, 860.0, 880.0, 900.0, 920.0, 940.0, 960.0, 980.0, 1000.0]","[0.05398951386362946, 0.0, 0.13762163205224517, 0.41093567847352275, 0.7679420419134735, 1.0, 0.8249004059676408, 0.5069078042586159, 0.2475807657739889, 0.08454582695553592, 0.16477448914550535, 0.30471322742775886, 0.629588883450689, 0.7403720620595349, 0.7649597242799063, 0.6960115836059482, 0.4908519360974207, 0.24770537118175412, 0.0, 0.0, 0.006147841597181595, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
